date,gross_ret,cost_ret,gross_leverage,n_long,n_short,portfolio_turnover,net_ret,equity,cum_ret
2020-02-21,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-02-24,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-02-25,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-02-26,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-02-27,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-02-28,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-02,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-03,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-04,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-05,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-06,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-09,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-10,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-11,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-12,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-13,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-16,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-17,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-18,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-19,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-20,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-23,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-24,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-25,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-26,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-27,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-30,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-03-31,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-01,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-02,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-03,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-06,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-07,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-08,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-09,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-14,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-15,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-16,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-17,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-20,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-21,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-22,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-23,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-24,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-27,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-28,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-29,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-04-30,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-04,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-05,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-06,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-07,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-08,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-11,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-12,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-13,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-14,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-15,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-18,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-19,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-20,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-21,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-22,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-25,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-26,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-27,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-28,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-05-29,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-01,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-02,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-03,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-04,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-05,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-08,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-09,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-10,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-12,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-15,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-16,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-17,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-18,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-19,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-22,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-23,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-24,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-25,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-26,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-29,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-06-30,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-01,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-02,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-03,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-06,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-07,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-08,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-09,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-10,0.0,0.0,0.0,0,0,0.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-13,0.0,0.0,0.0,0,0,1.0,0.0,989247.6588984847,-0.01075234110151535
2020-07-14,-0.00378720562338572,0.0,1.0,2,4,1.0,-0.00378720562338572,985501.1746017832,-0.014498825398216786
2020-07-15,-0.0029956770479287274,0.0,1.0,1,3,1.25,-0.0029956770479287274,982548.9313523218,-0.017451068647678203
2020-07-16,-0.01052500159929401,0.0,1.0,2,4,0.25,-0.01052500159929401,972207.6022784539,-0.02779239772154607
2020-07-17,0.012298869397963916,0.0,1.0,2,4,0.25,0.012298869397963916,984164.6566065843,-0.015835343393415635
2020-07-20,0.012775994181203842,0.0,1.0,2,4,0.25,0.012775994181203842,996738.3385327365,-0.003261661467263477
2020-07-21,0.0279527284210698,0.0,1.0,2,4,0.5,0.0279527284210698,1024599.8946166106,0.024599894616610607
2020-07-22,-4.133633488086208e-05,0.0,1.0,2,4,0.24999999999999997,-4.133633488086208e-05,1024557.5414122478,0.024557541412247863
2020-07-23,-0.010610560739467673,0.0,0.9999999999999999,2,3,0.5,-0.010610560739467673,1013686.4113880135,0.01368641138801352
2020-07-24,-0.0020467262925972416,0.0,0.9999999999999999,2,3,0.6666666666666667,-0.0020467262925972416,1011611.6727573771,0.011611672757377178
2020-07-27,-0.025218498161918235,0.0,1.0,2,1,0.6666666666666666,-0.025218498161918235,986100.3456473702,-0.013899654352629742
2020-07-28,0.019856113047568326,0.0,0.9999999999999999,3,1,0.24999999999999997,0.019856113047568326,1005680.4655867906,0.005680465586790584
2020-07-29,0.015518004853639647,0.0,1.0,4,1,0.7,0.015518004853639647,1021286.6199329769,0.02128661993297687
2020-07-30,0.009092608558377763,0.0,1.0,5,2,0.33333333333333337,0.009092608558377763,1030572.7793939362,0.0305727793939361
2020-07-31,0.004546907890422543,0.0,0.9999999999999999,5,3,0.6499999999999999,0.004546907890422543,1035258.6988962172,0.03525869889621713
2020-08-03,0.0015127213596379386,0.0,0.9999999999999999,3,4,0.33333333333333337,0.0015127213596379386,1036824.7568427884,0.03682475684278841
2020-08-04,0.006322565261218595,0.0,1.0,3,6,0.8333333333333334,0.006322565261218595,1043380.1490323741,0.04338014903237419
2020-08-05,0.02857436725826349,0.0,0.9999999999999999,1,5,0.7,0.02857436725826349,1073194.076600807,0.07319407660080701
2020-08-06,0.010205660981001383,0.0,1.0,2,4,0.33333333333333337,0.010205660981001383,1084146.7315134136,0.08414673151341368
2020-08-07,0.011918250896875465,0.0,0.9999999999999999,3,4,0.5,0.011918250896875465,1097067.864268618,0.09706786426861802
2020-08-10,0.0024388121029492267,0.0,0.9999999999999999,3,2,0.24999999999999997,0.0024388121029492267,1099743.406653753,0.09974340665375303
2020-08-11,-0.005035617318168373,0.0,1.0,4,2,0.5833333333333333,-0.005035617318168373,1094205.5197096658,0.09420551970966584
2020-08-12,0.013264929219788963,0.0,0.9999999999999999,3,3,0.6666666666666666,0.013264929219788963,1108720.078480517,0.10872007848051712
2020-08-13,-0.00034758898816478233,0.0,0.9999999999999999,2,3,0.5833333333333333,-0.00034758898816478233,1108334.6995902802,0.10833469959028008
2020-08-14,0.00077246111124743,0.0,0.9999999999999999,3,4,0.5833333333333333,0.00077246111124743,1109190.8450439596,0.1091908450439596
2020-08-17,0.003366714443265769,0.0,0.9999999999999999,3,3,0.24999999999999997,0.003366714443265769,1112925.1738823075,0.11292517388230738
2020-08-18,0.00314094563680771,0.0,0.9999999999999999,4,3,0.5833333333333334,0.00314094563680771,1116420.8113513063,0.11642081135130633
2020-08-19,-0.01193782129362983,0.0,1.0,4,2,0.75,-0.01193782129362983,1103093.1792169053,0.1030931792169052
2020-08-20,0.0041996707939084416,0.0,1.0,4,4,0.19999999999999998,0.0041996707939084416,1107725.8074246221,0.10772580742462212
2020-08-21,-0.002227449083438507,0.0,1.0,4,5,0.44999999999999996,-0.002227449083438507,1105258.404590173,0.105258404590173
2020-08-24,-0.0003362231456581488,0.0,1.0,4,4,0.24999999999999997,-0.0003362231456581488,1104886.7911326166,0.10488679113261656
2020-08-25,0.010639233223628313,0.0,0.9999999999999999,3,4,0.8333333333333333,0.010639233223628313,1116641.9393891827,0.11664193938918266
2020-08-26,0.010859466073121563,0.0,0.9999999999999999,3,4,0.5833333333333334,0.010859466073121563,1128768.0746458042,0.1287680746458042
2020-08-27,-0.0103541082276664,0.0,1.0,2,4,0.24999999999999997,-0.0103541082276664,1117080.687836987,0.117080687836987
2020-08-28,0.008981633926977373,0.0,0.9999999999999999,2,3,0.0,0.008981633926977373,1127113.897642035,0.12711389764203496
2020-08-31,-0.005213463028302279,0.0,0.9999999999999999,2,3,1.0,-0.005213463028302279,1121237.7310079925,0.12123773100799262
2020-09-01,0.0,0.0,0.0,0,0,0.0,0.0,1121237.7310079925,0.12123773100799262
2020-09-02,0.0,0.0,0.0,0,0,0.0,0.0,1121237.7310079925,0.12123773100799262
2020-09-03,0.0,0.0,0.0,0,0,0.0,0.0,1121237.7310079925,0.12123773100799262
2020-09-04,0.0,0.0,0.0,0,0,0.0,0.0,1121237.7310079925,0.12123773100799262
2020-09-07,0.0,0.0,0.0,0,0,1.0,0.0,1121237.7310079925,0.12123773100799262
2020-09-08,0.011178482693819436,0.0,1.0,4,4,1.0,0.011178482693819436,1133771.4675797229,0.1337714675797228
2020-09-09,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-10,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-11,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-14,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-15,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-16,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-17,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-18,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-21,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-22,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-23,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-24,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-25,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-28,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-29,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-09-30,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-01,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-02,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-05,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-06,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-07,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-08,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-09,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-12,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-13,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-14,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-15,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-16,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-19,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-20,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-21,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-22,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-23,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-26,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-27,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-28,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-29,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-10-30,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-02,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-03,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-04,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-05,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-06,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-09,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-10,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-12,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-13,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-16,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-17,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-18,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-19,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-20,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-23,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-24,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-25,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-26,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-27,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-11-30,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-01,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-02,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-03,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-04,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-07,0.0,0.0,0.0,0,0,0.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-08,0.0,0.0,0.0,0,0,1.0,0.0,1133771.4675797229,0.1337714675797228
2020-12-09,-0.01309830001839981,0.0,1.0,6,2,0.6666666666666667,-0.01309830001839981,1118920.9887450621,0.11892098874506218
2020-12-10,0.000647292795019786,0.0,1.0,5,4,0.19999999999999998,0.000647292795019786,1119645.2582392732,0.1196452582392733
2020-12-11,0.006053546508523008,0.0,1.0,4,4,0.44999999999999996,0.006053546508523008,1126423.0828830719,0.1264230828830719
2020-12-14,0.00429941076591485,0.0,0.9999999999999999,5,3,0.2,0.00429941076591485,1131266.0384125945,0.13126603841259454
2020-12-15,0.006858407096052448,0.0,0.9999999999999999,5,3,0.0,0.006858407096052448,1139024.7214379667,0.13902472143796674
2020-12-16,-0.013118784254627853,0.0,0.9999999999999999,5,3,0.5,-0.013118784254627853,1124082.1018567344,0.1240821018567344
2020-12-17,-0.005496990726844748,0.0,1.0,6,3,0.33333333333333337,-0.005496990726844748,1117903.0329666159,0.11790303296661597
2020-12-18,0.00039045286752205843,0.0,1.0,6,2,0.1666666666666667,0.00039045286752205843,1118339.5214114492,0.1183395214114491
2020-12-21,8.415831045111531e-05,0.0,1.0,5,2,1.0,8.415831045111531e-05,1118433.6389760817,0.11843363897608183
2020-12-22,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2020-12-23,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2020-12-28,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2020-12-29,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2020-12-30,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-04,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-05,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-07,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-08,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-11,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-12,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-13,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-14,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-15,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-18,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-19,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-20,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-21,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-22,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-25,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-26,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-27,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-28,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-01-29,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-01,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-02,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-03,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-04,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-05,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-08,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-09,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-10,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-11,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-12,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-15,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-16,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-17,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-18,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-19,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-22,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-23,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-24,0.0,0.0,0.0,0,0,0.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-25,0.0,0.0,0.0,0,0,1.0,0.0,1118433.6389760817,0.11843363897608183
2021-02-26,0.007498377732443384,0.0,1.0,2,4,0.24999999999999997,0.007498377732443384,1126820.0768697956,0.12682007686979557
2021-03-01,-0.011711482910068552,0.0,0.9999999999999999,2,3,0.5,-0.011711482910068552,1113623.342796813,0.11362334279681297
2021-03-02,0.0040138118887319925,0.0,0.9999999999999999,1,3,0.8333333333333334,0.0040138118887319925,1118093.2174097004,0.11809321740970047
2021-03-03,-0.0023405748933067183,0.0,1.0,2,2,0.33333333333333337,-0.0023405748933067183,1115476.2364966548,0.11547623649665484
2021-03-04,-0.005362746500824569,0.0,0.9999999999999999,2,3,0.5833333333333333,-0.005362746500824569,1109494.2202126295,0.10949422021262945
2021-03-05,-0.0024221717427234013,0.0,0.9999999999999999,3,4,0.0,-0.0024221717427234013,1106806.8346637154,0.10680683466371543
2021-03-08,-6.0985152509532726e-05,0.0,0.9999999999999999,3,4,0.5,-6.0985152509532726e-05,1106739.335880105,0.10673933588010498
2021-03-09,-0.002096966177782447,0.0,1.0,4,4,0.24999999999999997,-0.002096966177782447,1104418.540925143,0.10441854092514302
2021-03-10,-0.0006100068817885408,0.0,0.9999999999999999,3,4,0.8333333333333333,-0.0006100068817885408,1103744.8380148038,0.10374483801480383
2021-03-11,-0.00133519025565935,0.0,0.9999999999999999,2,3,1.1666666666666665,-0.00133519025565935,1102271.1286623522,0.1022711286623521
