date,symbol,ret_1d,gross_ret,net_ret,weight,weight_lag1,turnover,cost_ret
2000-05-25,pkn,0.01955025932096488,-0.01955025932096488,-0.01955025932096488,-1.0,-1.0,0.0,0.0
2000-05-26,pkn,-0.019175375752428003,0.019175375752428003,0.019175375752428003,-1.0,-1.0,0.0,0.0
2000-05-29,pkn,0.009732772334076767,-0.009732772334076767,-0.011232772334076766,0.0,-1.0,1.0,0.0015
2000-05-30,pkn,0.01469148807248799,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-31,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-01,pkn,0.014625765969370486,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-02,pkn,0.004898543113517562,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-05,pkn,0.05643257465174534,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-06-06,pkn,-0.05341805620708773,-0.05341805620708773,-0.05491805620708773,0.0,1.0,1.0,0.0015
2000-06-07,pkn,0.03730334648861966,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-06-08,pkn,-0.013290248605826949,-0.013290248605826949,-0.014790248605826948,0.0,1.0,1.0,0.0015
2000-06-09,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-12,pkn,-0.00957813930558482,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-13,pkn,0.009670767261608315,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-14,pkn,0.0272818508345658,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-15,pkn,-0.008878148271931896,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-16,pkn,-0.017837534045220704,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-19,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-20,pkn,0.01346925839847879,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-21,pkn,-0.009120758847136146,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-23,pkn,0.004926712953222667,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-26,pkn,-0.022898965402934457,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-27,pkn,-0.013998875090394547,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-06-28,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-29,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-30,pkn,-0.019241042728696756,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2000-07-03,pkn,0.004920787325972231,-0.004920787325972231,-0.006420787325972231,0.0,-1.0,1.0,0.0015
2000-07-04,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-05,pkn,0.009664764949609106,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-06,pkn,-0.014422070772786455,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-07,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-10,pkn,-0.004560729716754697,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-11,pkn,-0.019689859212405514,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-12,pkn,0.010227154466929678,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-13,pkn,0.019376287694324645,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-14,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-17,pkn,0.01959595402805725,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-18,pkn,0.02784235281396974,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-07-19,pkn,0.004926712953222667,0.004926712953222667,0.004926712953222667,1.0,1.0,0.0,0.0
2000-07-20,pkn,-0.013800443149501906,-0.013800443149501906,-0.015300443149501906,0.0,1.0,1.0,0.0015
2000-07-21,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-24,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-25,pkn,0.009022396773166408,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-26,pkn,-0.004207868714496077,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-27,pkn,-0.022976970209169556,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-28,pkn,-0.0048746643599862916,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-07-31,pkn,-0.014414936481922491,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-01,pkn,-0.023978171595512965,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2000-08-02,pkn,0.01955025932096488,-0.01955025932096488,-0.02105025932096488,0.0,-1.0,1.0,0.0015
2000-08-03,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-04,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-07,pkn,-0.009629232984969982,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-08,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-09,pkn,0.0051177835988551745,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-10,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-11,pkn,-0.014681604867281095,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-14,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-16,pkn,0.009732772334076767,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-17,pkn,-0.01935249317162746,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-18,pkn,-0.017519511012671463,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-21,pkn,-0.007353368036070229,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-22,pkn,0.002660974325984,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-23,pkn,0.002070634897489043,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-24,pkn,0.02053744664338386,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-25,pkn,0.03986805707387098,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-08-28,pkn,-0.03375049135669295,-0.03375049135669295,-0.03525049135669295,0.0,1.0,1.0,0.0015
2000-08-29,pkn,-0.004749335376872055,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-08-30,pkn,0.009905225434185372,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-31,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-01,pkn,0.005092291907868196,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-04,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-05,pkn,0.014384716238996065,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-06,pkn,-0.004560729716754697,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-07,pkn,-0.014681604867281095,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-08,pkn,-0.009808074247686815,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-11,pkn,-0.014838826202268174,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-12,pkn,0.019906210197228713,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-13,pkn,-0.00980141723195116,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-14,pkn,0.020226823232661006,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-15,pkn,-0.014824873571829933,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-18,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-19,pkn,-0.022148920596595012,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-09-20,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-21,pkn,-0.03869754148560767,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2000-09-22,pkn,-0.031399698441543444,0.031399698441543444,0.031399698441543444,-1.0,-1.0,0.0,0.0
2000-09-25,pkn,0.007939963228730473,-0.007939963228730473,-0.007939963228730473,-1.0,-1.0,0.0,0.0
2000-09-26,pkn,-0.029812992921200987,0.029812992921200987,0.029812992921200987,-1.0,-1.0,0.0,0.0
2000-09-27,pkn,-0.01405241737451901,0.01405241737451901,0.01405241737451901,-1.0,-1.0,0.0,0.0
2000-09-28,pkn,-0.0023086735522603874,0.0023086735522603874,0.0023086735522603874,-1.0,-1.0,0.0,0.0
2000-09-29,pkn,0.022472654019897176,-0.022472654019897176,-0.023972654019897177,0.0,-1.0,1.0,0.0015
2000-10-02,pkn,-0.013895272741168974,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-03,pkn,-0.005902318406556972,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-04,pkn,-0.019286953395547757,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-05,pkn,0.019666255549801726,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-06,pkn,-0.0023086735522603874,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-09,pkn,-0.0260250808060416,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-10,pkn,-0.005434806834238914,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-11,pkn,-0.026856413594819828,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-12,pkn,-0.005609555587794524,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2000-10-13,pkn,-0.051734159597798146,0.051734159597798146,0.051734159597798146,-1.0,-1.0,0.0,0.0
2000-10-16,pkn,0.05111689618372428,-0.05111689618372428,-0.05261689618372428,0.0,-1.0,1.0,0.0015
2000-10-17,pkn,0.03032658054038606,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-18,pkn,-0.02076476855688414,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-19,pkn,0.05459760189195828,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-10-20,pkn,0.022598715850544515,0.022598715850544515,0.022598715850544515,1.0,1.0,0.0,0.0
2000-10-23,pkn,-0.005190917282701046,-0.005190917282701046,-0.005190917282701046,1.0,1.0,0.0,0.0
2000-10-24,pkn,0.013967979359801763,0.013967979359801763,0.013967979359801763,1.0,1.0,0.0,0.0
2000-10-25,pkn,0.007980617894577602,0.007980617894577602,0.007980617894577602,1.0,1.0,0.0,0.0
2000-10-26,pkn,-0.016478548904842683,-0.016478548904842683,-0.017978548904842684,0.0,1.0,1.0,0.0015
2000-10-27,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-30,pkn,-0.01405241737451901,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-10-31,pkn,0.028355968874056003,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-02,pkn,0.03607291030474058,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-03,pkn,0.005026846776709837,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-11-06,pkn,0.03749457710522086,0.03749457710522086,0.03749457710522086,1.0,1.0,0.0,0.0
2000-11-07,pkn,0.004737119129773815,0.004737119129773815,0.004737119129773815,1.0,1.0,0.0,0.0
2000-11-08,pkn,-0.004714784633294555,-0.004714784633294555,-0.004714784633294555,1.0,1.0,0.0,0.0
2000-11-09,pkn,-0.030875099908376558,-0.030875099908376558,-0.03237509990837656,0.0,1.0,1.0,0.0015
2000-11-10,pkn,-0.01584790357490584,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-11-13,pkn,-0.010498647429195596,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2000-11-14,pkn,0.0297934177068766,-0.0297934177068766,-0.0312934177068766,0.0,-1.0,1.0,0.0015
2000-11-15,pkn,0.007631275693750217,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-16,pkn,0.015686430640296845,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-17,pkn,0.020892743397520785,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-11-20,pkn,0.00979102872995008,0.00979102872995008,0.00979102872995008,1.0,1.0,0.0,0.0
2000-11-21,pkn,0.009905225434185372,0.009905225434185372,0.009905225434185372,1.0,1.0,0.0,0.0
2000-11-22,pkn,-0.009808074247686815,-0.009808074247686815,-0.011308074247686815,0.0,1.0,1.0,0.0015
2000-11-23,pkn,-0.009696093995075983,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-11-24,pkn,0.029718651909730553,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-27,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-28,pkn,-0.01935249317162746,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-11-29,pkn,-0.009696093995075983,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-11-30,pkn,-0.002630139090202266,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-01,pkn,0.01728535268471565,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-04,pkn,-0.004749335376872055,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-05,pkn,0.03986805707387098,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-06,pkn,0.018986936768107254,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-12-07,pkn,-0.009213406538199354,-0.009213406538199354,-0.009213406538199354,1.0,1.0,0.0,0.0
2000-12-08,pkn,0.004898543113517562,0.004898543113517562,0.0033985431135175616,0.0,1.0,1.0,0.0015
2000-12-11,pkn,-0.009740318249806257,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-12,pkn,0.01918089917289212,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-13,pkn,0.014132792900570346,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-14,pkn,0.009173181209944481,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-15,pkn,-0.018580874784095425,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-18,pkn,-0.013528407878831028,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-19,pkn,0.01865167324430983,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-20,pkn,-0.027872129639457843,-0.0,-0.0,0.0,0.0,0.0,0.0
2000-12-21,pkn,0.023684952821175553,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-22,pkn,0.04640723885372955,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-27,pkn,0.0,0.0,-0.0015,1.0,0.0,1.0,0.0015
2000-12-28,pkn,-0.017583351029942684,-0.017583351029942684,-0.019083351029942686,0.0,1.0,1.0,0.0015
2000-12-29,pkn,0.017898058882019896,0.0,-0.0015,1.0,0.0,1.0,0.0015
2001-01-02,pkn,0.004722871097897485,0.004722871097897485,0.004722871097897485,1.0,1.0,0.0,0.0
2001-01-03,pkn,-0.01344256473989891,-0.01344256473989891,-0.01494256473989891,0.0,1.0,1.0,0.0015
2001-01-04,pkn,-0.008878148271931896,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-01-05,pkn,-0.017837534045220704,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-01-08,pkn,-0.03698323825621519,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2001-01-09,pkn,0.018986936768107254,-0.018986936768107254,-0.018986936768107254,-1.0,-1.0,0.0,0.0
2001-01-10,pkn,-0.014057846198012092,0.014057846198012092,0.014057846198012092,-1.0,-1.0,0.0,0.0
2001-01-11,pkn,-0.014422070772786455,0.014422070772786455,0.014422070772786455,-1.0,-1.0,0.0,0.0
2001-01-12,pkn,0.00992466486945598,-0.00992466486945598,-0.011424664869455979,0.0,-1.0,1.0,0.0015
2001-01-15,pkn,0.014544158111727601,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-16,pkn,0.004379088500837902,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-17,pkn,0.014210356335450314,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-18,pkn,0.009022396773166408,0.0,-0.0015,1.0,0.0,1.0,0.0015
2001-01-19,pkn,0.009204712812960203,0.009204712812960203,0.009204712812960203,1.0,1.0,0.0,0.0
2001-01-22,pkn,-0.022741092058859214,-0.022741092058859214,-0.024241092058859215,0.0,1.0,1.0,0.0015
2001-01-23,pkn,0.004870937922207164,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-24,pkn,-0.004847326893818615,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-01-25,pkn,0.013937282229965042,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-26,pkn,0.004926712953222667,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-29,pkn,0.004257026711097955,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-30,pkn,-0.004238981254668928,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-01-31,pkn,-0.004902559450075894,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-02-01,pkn,0.004926712953222667,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-02,pkn,-0.009089798838041063,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-02-05,pkn,-0.027739629551376765,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-02-06,pkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-07,pkn,-0.023714019250097418,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2001-02-08,pkn,0.01455176123611146,-0.01455176123611146,-0.01605176123611146,0.0,-1.0,1.0,0.0015
2001-02-09,pkn,-0.01936173908273997,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2001-02-12,pkn,0.0,-0.0,-0.0015,0.0,-1.0,1.0,0.0015
2001-02-13,pkn,0.01469148807248799,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-14,pkn,-0.023978171595512965,-0.0,-0.0,0.0,0.0,0.0,0.0
2001-02-15,pkn,-0.02715575259556291,-0.0,-0.0015,-1.0,0.0,1.0,0.0015
2001-02-16,pkn,-0.043227161019409044,0.043227161019409044,0.043227161019409044,-1.0,-1.0,0.0,0.0
2001-02-19,pkn,0.011159280911511527,-0.011159280911511527,-0.011159280911511527,-1.0,-1.0,0.0,0.0
2001-02-20,pkn,-0.01103612568481993,0.01103612568481993,0.01103612568481993,-1.0,-1.0,0.0,0.0
2001-02-21,pkn,-0.018163284499470467,0.018163284499470467,0.018163284499470467,-1.0,-1.0,0.0,0.0
2001-02-22,pkn,-0.021878624207180564,0.021878624207180564,0.021878624207180564,-1.0,-1.0,0.0,0.0
2001-02-23,pkn,0.0028104795400456517,-0.0028104795400456517,-0.004310479540045651,0.0,-1.0,1.0,0.0015
