date,equity,cum_ret
2000-05-26,88088.33966587747,-0.11911660334122531
2000-05-29,87867.69548225566,-0.12132304517744341
2000-05-30,87193.60575174053,-0.12806394248259467
2000-05-31,86569.57983241053,-0.13430420167589474
2000-06-01,84654.86955520765,-0.15345130444792343
2000-06-02,85677.65481889165,-0.14322345181108354
2000-06-05,83433.56940099223,-0.16566430599007775
2000-06-06,84147.6099421759,-0.15852390057824106
2000-06-07,84133.69286440068,-0.1586630713559931
2000-06-08,83616.84089856579,-0.16383159101434208
2000-06-09,83223.41434491063,-0.1677658565508937
2000-06-12,83320.6245262802,-0.16679375473719804
2000-06-13,81805.71974837329,-0.18194280251626715
2000-06-14,81402.3059685875,-0.18597694031412493
2000-06-15,80531.67656098171,-0.19468323439018287
2000-06-16,81702.38006712214,-0.18297619932877862
2000-06-19,81231.92310742413,-0.1876807689257588
2000-06-20,80058.22961511287,-0.19941770384887136
2000-06-21,80674.65288857007,-0.19325347111429936
2000-06-23,80501.5408264068,-0.19498459173593208
2000-06-26,81285.25650066398,-0.18714743499336017
2000-06-27,81626.28993782408,-0.1837371006217592
2000-06-28,81721.92859038954,-0.18278071409610464
2000-06-29,82158.3098148453,-0.17841690185154702
2000-06-30,82003.74994631697,-0.17996250053683038
2000-07-03,81989.84866031236,-0.1801015133968764
2000-07-04,82227.88866623165,-0.17772111333768348
2000-07-05,81466.98758097735,-0.18533012419022654
2000-07-06,82379.51271851789,-0.1762048728148211
2000-07-07,82497.2883063918,-0.17502711693608197
2000-07-10,82089.94404668629,-0.17910055953313708
2000-07-11,82170.24562108675,-0.17829754378913243
2000-07-12,81445.58112624787,-0.18554418873752132
2000-07-13,81145.06590767443,-0.1885493409232557
2000-07-14,81212.58251218722,-0.18787417487812785
2000-07-17,80542.20081784372,-0.19457799182156277
2000-07-18,80136.0762548897,-0.198639237451103
2000-07-19,79916.93675438971,-0.2008306324561029
2000-07-20,79252.99636568502,-0.20747003634314987
2000-07-21,80075.39007870482,-0.19924609921295178
2000-07-24,81133.89139126547,-0.18866108608734533
2000-07-25,81108.30881889886,-0.18891691181101133
2000-07-26,81051.42395715376,-0.18948576042846244
2000-07-27,80656.59045505986,-0.19343409544940138
2000-07-28,82306.78862204807,-0.17693211377951923
2000-07-31,82915.61261566653,-0.17084387384333477
2000-08-01,83573.52295903266,-0.16426477040967336
2000-08-02,82436.99414873634,-0.17563005851263658
2000-08-03,81654.13601779338,-0.18345863982206623
2000-08-04,80291.7932487094,-0.19708206751290602
2000-08-07,80692.58656715014,-0.19307413432849863
2000-08-08,81577.32504368038,-0.18422674956319618
2000-08-09,81238.63354142304,-0.18761366458576956
2000-08-10,82069.66029678218,-0.17930339703217824
2000-08-11,82976.69706720137,-0.17023302932798634
2000-08-14,82133.99685452128,-0.17866003145478726
2000-08-16,80923.82989335398,-0.19076170106646018
2000-08-17,82277.75532312517,-0.17722244676874832
2000-08-18,82674.3493793415,-0.17325650620658506
2000-08-21,81339.60718238022,-0.18660392817619775
2000-08-22,81487.54896438746,-0.18512451035612543
2000-08-23,81095.5218769544,-0.18904478123045598
2000-08-24,81166.23906556885,-0.18833760934431154
2000-08-25,80127.44812457966,-0.1987255187542034
2000-08-28,80019.22968298537,-0.1998077031701463
2000-08-29,80175.1944563807,-0.19824805543619295
2000-08-30,79638.0308571268,-0.20361969142873204
2000-08-31,76032.27967126961,-0.2396772032873039
2000-09-01,74560.38009386485,-0.25439619906135147
2000-09-04,74717.30513324193,-0.2528269486675807
2000-09-05,75957.05548235732,-0.24042944517642684
2000-09-06,75992.69067824795,-0.24007309321752046
2000-09-07,76655.67286944175,-0.2334432713055825
2000-09-08,76849.95276670136,-0.23150047233298643
2000-09-11,77865.3620056768,-0.22134637994323203
2000-09-12,76654.38536609152,-0.23345614633908485
2000-09-13,75902.66733049764,-0.24097332669502358
2000-09-14,77563.8252350032,-0.22436174764996797
2000-09-15,77053.80011666189,-0.22946199883338103
2000-09-18,78209.2043533194,-0.21790795646680605
2000-09-19,78471.53267277997,-0.21528467327220036
2000-09-20,78032.2363835066,-0.21967763616493396
2000-09-21,78787.03639401431,-0.2121296360598569
2000-09-22,80373.57096548527,-0.19626429034514736
2000-09-25,79617.43706872227,-0.20382562931277726
2000-09-26,80350.27267362052,-0.19649727326379474
2000-09-27,80074.11402177322,-0.19925885978226787
2000-09-28,80306.39933154668,-0.19693600668453315
2000-09-29,80189.79792030831,-0.19810202079691697
2000-10-02,80082.28985754457,-0.19917710142455425
2000-10-03,79424.07224881108,-0.20575927751188927
2000-10-04,79891.72776298932,-0.20108272237010683
2000-10-05,79392.94653027301,-0.20607053469726988
2000-10-06,79100.14236656025,-0.20899857633439756
2000-10-09,82121.27001646951,-0.17878729983530484
2000-10-10,82047.06132687828,-0.1795293867312172
2000-10-11,84262.25112722216,-0.15737748872777835
2000-10-12,84215.90074250025,-0.1578409925749975
2000-10-13,86786.33495464656,-0.1321366504535344
2000-10-16,83757.04080790453,-0.16242959192095474
2000-10-17,80953.87311046918,-0.19046126889530812
2000-10-18,82718.76457560246,-0.17281235424397545
2000-10-19,80106.16374607409,-0.19893836253925912
2000-10-20,79565.57869989518,-0.2043442130010482
2000-10-23,79418.03483522465,-0.2058196516477535
2000-10-24,79361.10205512213,-0.20638897944877865
2000-10-25,80518.93072951237,-0.19481069270487628
2000-10-26,80790.99483782599,-0.1920900516217401
2000-10-27,80927.0030424221,-0.19072996957577892
2000-10-30,82051.56346642977,-0.17948436533570233
2000-10-31,81691.47600917134,-0.18308523990828662
2000-11-02,78310.13591304857,-0.21689864086951438
2000-11-03,78424.46341312252,-0.21575536586877486
2000-11-06,76117.02345021658,-0.2388297654978342
2000-11-07,76615.72132317354,-0.23384278676826464
2000-11-08,76712.5501878377,-0.23287449812162309
2000-11-09,78526.05570132413,-0.21473944298675862
2000-11-10,79628.59881942466,-0.20371401180575344
2000-11-13,81190.62213388195,-0.1880937786611806
2000-11-14,79128.95173412372,-0.2087104826587628
2000-11-15,78170.40802892922,-0.21829591971070783
2000-11-16,76950.0169769283,-0.23049983023071707
2000-11-17,77477.23791659699,-0.22522762083403014
2000-11-20,77801.26281848531,-0.22198737181514694
2000-11-21,77289.50830761173,-0.22710491692388268
2000-11-22,76972.72539467832,-0.2302727460532168
2000-11-23,76662.40209171594,-0.2333759790828407
2000-11-24,76954.73789999107,-0.23045262100008923
2000-11-27,77038.27089978576,-0.22961729100214245
2000-11-28,76698.56340946897,-0.23301436590531022
2000-11-29,76613.93300579365,-0.23386066994206356
2000-11-30,76602.72762176195,-0.23397272378238054
2000-12-01,76018.42580928138,-0.23981574190718613
2000-12-04,76118.05608778824,-0.23881943912211767
2000-12-05,76177.70867811226,-0.23822291321887734
2000-12-06,76530.18083423862,-0.23469819165761374
2000-12-07,76044.61207805092,-0.23955387921949078
2000-12-08,76163.50839630174,-0.23836491603698262
2000-12-11,75647.10204125977,-0.24352897958740227
2000-12-12,75443.98746818575,-0.24556012531814253
2000-12-13,74952.56174814666,-0.2504743825185334
2000-12-14,75135.41047635087,-0.2486458952364914
2000-12-15,74719.17812073737,-0.25280821879262627
2000-12-18,73809.79625258969,-0.2619020374741031
2000-12-19,73972.88818612085,-0.26027111813879145
2000-12-20,74650.28634828534,-0.25349713651714656
2000-12-21,75283.51292076978,-0.2471648707923022
2000-12-22,75404.86411155782,-0.24595135888442177
2000-12-27,75529.01127309375,-0.2447098872690625
2000-12-28,76365.75196814699,-0.2363424803185301
2000-12-29,76992.26158934225,-0.23007738410657752
2001-01-02,78017.63483550964,-0.21982365164490358
2001-01-03,79632.90171399296,-0.20367098286007035
2001-01-04,80603.8188089698,-0.19396181191030204
2001-01-05,81633.82677141688,-0.18366173228583127
2001-01-08,82398.41748067862,-0.1760158251932138
2001-01-09,81372.1517030763,-0.186278482969237
2001-01-10,82322.71912758327,-0.17677280872416723
2001-01-11,81766.94617682233,-0.1823305382317767
2001-01-12,80528.21667015161,-0.1947178332984839
2001-01-15,81312.57271892355,-0.18687427281076452
2001-01-16,80920.30053446452,-0.19079699465535482
2001-01-17,80597.36120175789,-0.1940263879824211
2001-01-18,81338.10992402035,-0.18661890075979648
2001-01-19,79941.30760723326,-0.20058692392766742
2001-01-22,80373.61947834393,-0.19626380521656073
2001-01-23,79519.20553903106,-0.20480794460968943
2001-01-24,79531.04470493294,-0.2046895529506706
2001-01-25,80252.97638346952,-0.1974702361653048
2001-01-26,80023.7825227202,-0.199762174772798
2001-01-29,80415.71555645918,-0.19584284443540823
2001-01-30,80391.06898457491,-0.1960893101542509
2001-01-31,80514.03589196027,-0.19485964108039722
2001-02-01,81397.8368317279,-0.186021631682721
2001-02-02,80899.79618489533,-0.19100203815104677
2001-02-05,81192.92505842083,-0.1880707494157916
2001-02-06,82767.96347167369,-0.1723203652832631
2001-02-07,82647.00876271572,-0.17352991237284277
2001-02-08,83304.81539014941,-0.16695184609850588
2001-02-09,82871.70068819543,-0.17128299311804573
2001-02-12,83483.97680082681,-0.1651602319917318
2001-02-13,82367.13290352173,-0.17632867096478266
2001-02-14,81843.98692683296,-0.18156013073167032
2001-02-15,81404.02016519234,-0.18595979834807663
2001-02-16,83827.11741295556,-0.16172882587044446
2001-02-19,85286.87863696757,-0.14713121363032433
2001-02-20,85066.42139340893,-0.1493357860659107
2001-02-21,83213.57584980757,-0.16786424150192425
2001-02-22,83515.62705546219,-0.16484372944537817
2001-02-23,83109.3840272845,-0.16890615972715506
2001-02-26,83582.00056034012,-0.1641799943965988
2001-02-27,83369.3893507682,-0.16630610649231803
2001-02-28,82846.86821014961,-0.17153131789850395
2001-03-01,83421.2624874648,-0.16578737512535202
2001-03-02,83534.56884404836,-0.16465431155951638
2001-03-05,82543.72380585609,-0.17456276194143905
2001-03-06,81852.40241142736,-0.1814759758857264
2001-03-07,82520.15677145786,-0.17479843228542147
2001-03-08,83395.45992918717,-0.16604540070812834
2001-03-09,85038.1504246672,-0.14961849575332797
2001-03-12,87223.19738999709,-0.12776802610002913
2001-03-13,86340.89929232432,-0.13659100707675675
2001-03-14,86720.5635056608,-0.13279436494339203
2001-03-15,86590.46439501563,-0.13409535604984368
2001-03-16,86123.97565717851,-0.1387602434282149
2001-03-19,86540.55598365705,-0.13459444016342959
2001-03-20,85871.21082519383,-0.14128789174806167
2001-03-21,87001.2425065195,-0.12998757493480506
2001-03-22,86688.0653496589,-0.13311934650341106
2001-03-23,84684.81957932499,-0.15315180420675012
2001-03-26,84758.3201300192,-0.15241679869980795
2001-03-27,84609.42847748971,-0.15390571522510288
2001-03-28,84379.38069836827,-0.15620619301631722
2001-03-29,84175.96050638732,-0.15824039493612685
2001-03-30,83611.27913067403,-0.1638872086932598
2001-04-02,83811.05128791195,-0.16188948712088047
2001-04-03,84048.42684201589,-0.1595157315798411
2001-04-04,83529.4118765256,-0.16470588123474406
2001-04-05,83002.57871484385,-0.16997421285156145
2001-04-06,82792.37887562226,-0.17207621124377737
2001-04-09,82723.26664794309,-0.17276733352056906
2001-04-10,83696.82195743272,-0.1630317804256728
2001-04-11,83438.971745717,-0.16561028254282995
2001-04-12,82538.37658414565,-0.17461623415854355
2001-04-17,83034.15601326025,-0.1696584398673976
2001-04-18,80206.08529558973,-0.19793914704410276
2001-04-19,79447.50083516512,-0.2055249916483488
2001-04-20,79216.84539645421,-0.20783154603545784
2001-04-23,80373.33778557893,-0.19626662214421076
2001-04-24,79306.59988856796,-0.20693400111432037
2001-04-25,79316.29280632519,-0.20683707193674805
2001-04-26,78304.13630455159,-0.21695863695448414
2001-04-27,78180.91285092448,-0.21819087149075522
2001-04-30,78754.33011287829,-0.2124566988712171
2001-05-02,78953.69989557001,-0.21046300104429994
2001-05-04,79056.1782130706,-0.20943821786929406
2001-05-07,78930.98979550993,-0.21069010204490068
2001-05-08,79025.19447881365,-0.20974805521186357
2001-05-09,80623.32571060208,-0.19376674289397922
2001-05-10,78510.8801735495,-0.21489119826450498
2001-05-11,77739.3195536343,-0.222606804463657
2001-05-14,78019.5119384998,-0.21980488061500203
2001-05-15,78170.0302023562,-0.218299697976438
2001-05-16,78307.2163233601,-0.21692783676639893
2001-05-17,77556.00512563849,-0.22443994874361506
2001-05-18,77052.57394798467,-0.2294742605201533
2001-05-21,75055.46285012383,-0.24944537149876167
2001-05-22,75786.85517375664,-0.2421314482624336
2001-05-23,76367.33870302052,-0.23632661296979485
2001-05-24,76977.53104597107,-0.2302246895402893
2001-05-25,77524.1975371218,-0.22475802462878203
2001-05-28,76891.29758840009,-0.23108702411599913
2001-05-29,77104.69740727605,-0.22895302592723954
2001-05-30,77960.0328788615,-0.22039967121138504
2001-05-31,77853.59318752767,-0.2214640681247233
2001-06-01,78136.73020228112,-0.21863269797718876
2001-06-04,78330.18954653313,-0.21669810453466865
2001-06-05,77797.56740905037,-0.22202432590949628
2001-06-06,79771.23607929135,-0.20228763920708648
2001-06-07,80124.47325529125,-0.1987552674470875
2001-06-08,79824.66743411937,-0.20175332565880633
2001-06-11,79631.48341779572,-0.20368516582204277
2001-06-12,80078.96702768,-0.19921032972319996
2001-06-13,80887.93533582824,-0.19112064664171757
2001-06-15,82246.0051077678,-0.17753994892232194
2001-06-18,82726.34249650814,-0.17273657503491868
2001-06-19,84216.24932392241,-0.1578375067607759
2001-06-20,84592.79364412496,-0.15407206355875036
2001-06-21,83074.46960914496,-0.16925530390855037
2001-06-22,82663.10345020329,-0.1733689654979671
2001-06-25,81533.37570754514,-0.18466624292454858
2001-06-26,82595.73595940525,-0.1740426404059474
2001-06-27,83515.57558693909,-0.16484424413060916
2001-06-28,84124.8728906472,-0.15875127109352805
2001-06-29,85049.78708914765,-0.14950212910852356
2001-07-02,85692.41578243072,-0.1430758421756928
2001-07-03,87230.87053083317,-0.1276912946916683
2001-07-04,88138.83735195553,-0.11861162648044465
2001-07-05,86396.00771350352,-0.1360399228649648
2001-07-06,84612.83469885773,-0.1538716530114228
2001-07-09,85052.8004377754,-0.149471995622246
2001-07-10,85039.26771598011,-0.14960732284019895
2001-07-11,84863.84474406045,-0.15136155255939554
2001-07-12,85506.62670195273,-0.14493373298047274
2001-07-13,86610.57667349112,-0.13389423326508887
2001-07-16,86255.38199419927,-0.13744618005800735
2001-07-17,88953.35342965262,-0.11046646570347385
2001-07-18,89029.86800296813,-0.10970131997031873
2001-07-19,88385.22162414923,-0.11614778375850776
2001-07-20,89149.52554367774,-0.10850474456322268
2001-07-23,89838.09596918547,-0.10161904030814539
2001-07-24,90969.84224727751,-0.0903015775272249
2001-07-25,90995.57348188588,-0.09004426518114128
2001-07-26,90398.82180181972,-0.09601178198180282
2001-07-27,89492.24012491941,-0.10507759875080591
2001-07-30,89990.09622068914,-0.10009903779310858
2001-07-31,89570.54468806447,-0.1042945531193552
2001-08-01,89138.68779963975,-0.10861312200360251
2001-08-02,88638.11965660434,-0.11361880343395658
2001-08-03,88410.99455983134,-0.11589005440168665
2001-08-06,87748.17366850699,-0.1225182633149301
2001-08-07,87818.41563037108,-0.12181584369628928
2001-08-08,88679.67264717117,-0.1132032735282883
2001-08-09,88979.84375526132,-0.11020156244738677
2001-08-10,89861.47440614359,-0.10138525593856407
2001-08-13,90930.21919850528,-0.0906978080149472
2001-08-14,89035.12377240135,-0.10964876227598652
2001-08-16,90442.06915234767,-0.0955793084765233
2001-08-17,91078.18780451249,-0.08921812195487511
2001-08-20,90142.4772965832,-0.0985752270341681
2001-08-21,89907.52262135013,-0.10092477378649867
2001-08-22,89239.79141033323,-0.10760208589666775
2001-08-23,88929.24332361623,-0.11070756676383764
2001-08-24,88545.37643100852,-0.11454623568991473
2001-08-27,88474.72455048337,-0.11525275449516625
2001-08-28,87656.68350697478,-0.12343316493025225
2001-08-29,87993.38122571363,-0.1200661877428637
2001-08-30,88057.83382365409,-0.11942166176345914
2001-08-31,87221.5506378417,-0.12778449362158295
2001-09-03,86493.56698402588,-0.13506433015974117
2001-09-04,86597.52178309322,-0.13402478216906777
2001-09-05,84871.67125646489,-0.15128328743535113
2001-09-06,85399.30018415714,-0.14600699815842866
2001-09-07,85448.89746456179,-0.1455110253543821
2001-09-10,85819.75834825724,-0.14180241651742764
2001-09-11,87346.46072904025,-0.12653539270959746
2001-09-12,87506.86626051742,-0.12493133739482587
2001-09-13,86463.24035350715,-0.13536759646492846
2001-09-14,88276.83780327658,-0.11723162196723425
2001-09-17,88669.95506683596,-0.11330044933164041
2001-09-18,89133.9119251119,-0.10866088074888103
2001-09-19,88207.47907291178,-0.11792520927088224
2001-09-20,89379.44880716145,-0.10620551192838557
2001-09-21,90971.02695063705,-0.09028973049362943
2001-09-24,92498.27606497702,-0.07501723935022975
2001-09-25,91220.13884658855,-0.0877986115341145
2001-09-26,89499.3650823545,-0.10500634917645502
2001-09-27,89050.58770623153,-0.10949412293768468
2001-09-28,88626.81389799289,-0.11373186102007105
2001-10-01,89492.7816268897,-0.10507218373110294
2001-10-02,89325.65309197079,-0.10674346908029209
2001-10-03,88786.92726358693,-0.11213072736413077
2001-10-04,87568.44067239208,-0.12431559327607922
2001-10-05,87982.93720768731,-0.12017062792312694
2001-10-08,87854.81704162415,-0.12145182958375855
2001-10-09,84157.43118025023,-0.1584256881974977
2001-10-10,80843.23948203455,-0.19156760517965454
2001-10-11,80895.85629234492,-0.19104143707655075
2001-10-12,80652.24750149989,-0.19347752498500104
2001-10-15,80222.25037868493,-0.19777749621315077
2001-10-16,81291.65634952417,-0.18708343650475834
2001-10-17,80553.89671279189,-0.19446103287208116
2001-10-18,80440.15182300536,-0.19559848176994632
2001-10-19,79328.94045582938,-0.20671059544170622
2001-10-22,80112.94483282055,-0.19887055167179457
2001-10-23,80673.47498657815,-0.19326525013421847
2001-10-24,80781.14674781625,-0.19218853252183743
2001-10-25,81174.97498117143,-0.18825025018828567
2001-10-26,81096.5137714752,-0.1890348622852479
2001-10-29,79841.14721196244,-0.20158852788037562
2001-10-30,81319.28547911966,-0.18680714520880337
2001-10-31,80497.34818721747,-0.19502651812782523
2001-11-02,79887.69245159788,-0.2011230754840212
2001-11-05,80237.23054362812,-0.19762769456371887
2001-11-06,80790.22498516102,-0.1920977501483897
2001-11-07,80130.01170492916,-0.1986998829507084
2001-11-08,80184.71654094255,-0.19815283459057453
2001-11-09,79549.96524121106,-0.20450034758788938
2001-11-12,78607.447970723,-0.2139255202927699
2001-11-13,81157.7881862992,-0.18842211813700793
2001-11-14,83634.59767185376,-0.1636540232814624
2001-11-15,81866.96590922611,-0.18133034090773892
2001-11-16,80211.6858533066,-0.19788314146693398
2001-11-19,80607.82875439143,-0.1939217124560857
2001-11-20,79866.76368862114,-0.20133236311378855
2001-11-21,79853.1791392204,-0.20146820860779602
2001-11-22,80025.69482839185,-0.19974305171608153
2001-11-23,79771.69082507261,-0.20228309174927384
2001-11-26,79888.27589592378,-0.20111724104076212
2001-11-27,78842.51457691229,-0.21157485423087707
2001-11-28,78681.59750868709,-0.21318402491312916
2001-11-29,78910.55636530233,-0.2108944363469767
2001-11-30,79429.0043767305,-0.20570995623269495
2001-12-03,78641.2307644231,-0.2135876923557689
2001-12-04,79232.03211814165,-0.2076796788185835
2001-12-05,79124.96329798881,-0.20875036702011185
2001-12-06,77990.07032470765,-0.2200992967529235
2001-12-07,78130.41911091033,-0.21869580889089668
2001-12-10,78280.23902156061,-0.21719760978439384
2001-12-11,77533.95916060523,-0.22466040839394774
2001-12-12,78875.7531806573,-0.21124246819342707
2001-12-13,77458.643573803,-0.22541356426197
2001-12-14,76089.20134388538,-0.2391079865611463
2001-12-17,77036.8534894487,-0.22963146510551302
2001-12-18,79466.8376327468,-0.205331623672532
2001-12-19,75034.8063336196,-0.24965193666380392
2001-12-20,73152.94965096637,-0.2684705034903363
2001-12-21,73445.57663195554,-0.26554423368044455
2001-12-27,72660.83404912055,-0.2733916595087945
2001-12-28,72811.17512829919,-0.2718882487170081
2001-12-31,72251.01686517698,-0.27748983134823024
2002-01-02,72685.24435974433,-0.2731475564025566
2002-01-03,75965.76512330525,-0.2403423487669475
2002-01-04,77344.42174808154,-0.22655578251918462
2002-01-07,76911.13346315279,-0.2308886653684722
2002-01-08,77938.00818509648,-0.22061991814903525
2002-01-09,78389.35719283715,-0.2161064280716285
2002-01-10,78661.48206610985,-0.21338517933890155
2002-01-11,79711.94878382319,-0.20288051216176817
2002-01-14,79183.38814536638,-0.20816611854633627
2002-01-15,78813.38926557534,-0.2118661073442466
2002-01-16,79041.72501842461,-0.20958274981575398
2002-01-17,79762.32116034177,-0.20237678839658224
2002-01-18,79569.74556878478,-0.2043025443121521
2002-01-21,78849.62455405673,-0.2115037544594327
2002-01-22,79818.76654310619,-0.2018123345689381
2002-01-23,78492.50321490696,-0.2150749678509304
2002-01-24,79788.23843433279,-0.20211761565667208
2002-01-25,79362.14273577274,-0.20637857264227266
2002-01-28,78189.64688210843,-0.21810353117891568
2002-01-29,78409.93476274966,-0.21590065237250344
2002-01-30,77706.15849233072,-0.22293841507669276
2002-01-31,79678.6096093381,-0.20321390390661898
2002-02-01,79793.51613267044,-0.2020648386732956
2002-02-04,78870.61379803222,-0.21129386201967781
2002-02-05,78304.74614707957,-0.21695253852920438
2002-02-06,78648.24564915641,-0.21351754350843588
2002-02-07,77803.87930664446,-0.22196120693355537
2002-02-08,77728.47511268953,-0.22271524887310468
2002-02-11,78259.80361292185,-0.21740196387078148
2002-02-12,77822.05028495516,-0.22177949715044842
2002-02-13,77549.78350881675,-0.2245021649118325
2002-02-14,77639.18692378081,-0.22360813076219188
2002-02-15,77456.8537162545,-0.22543146283745508
2002-02-18,77139.99131332665,-0.2286000868667335
2002-02-19,77189.0782489265,-0.22810921751073499
2002-02-20,77276.42547665922,-0.22723574523340784
2002-02-21,77150.81510971641,-0.22849184890283591
2002-02-22,72118.24494488325,-0.2788175505511675
2002-02-25,72834.19753476286,-0.27165802465237143
2002-02-26,73196.93269214006,-0.2680306730785994
2002-02-27,73534.97200471259,-0.26465027995287416
2002-02-28,72740.68768555923,-0.27259312314440776
2002-03-01,73250.3911952146,-0.26749608804785396
2002-03-04,73356.75063649526,-0.2664324936350474
2002-03-05,73193.11250451485,-0.26806887495485154
2002-03-06,72327.44814985176,-0.2767255185014824
2002-03-07,74005.03347103116,-0.25994966528968844
2002-03-08,74315.68359671303,-0.25684316403286966
2002-03-11,73230.79789962438,-0.2676920210037562
2002-03-12,72808.15403737492,-0.27191845962625083
2002-03-13,72129.76304098254,-0.2787023695901747
2002-03-14,72352.09266426966,-0.2764790733573034
2002-03-15,72109.3497021298,-0.278906502978702
2002-03-18,71980.403644307,-0.2801959635569299
2002-03-19,72309.70032636056,-0.2769029967363944
2002-03-20,71760.57515690727,-0.2823942484309273
2002-03-21,71510.25562421685,-0.28489744375783155
2002-03-22,71740.6633988658,-0.282593366011342
2002-03-25,70695.28771469777,-0.29304712285302226
2002-03-26,70963.70869236857,-0.29036291307631434
2002-03-27,70707.09276519711,-0.2929290723480289
2002-03-28,71120.17378457815,-0.28879826215421855
2002-04-02,71762.115493096,-0.28237884506904
2002-04-03,71709.34286956447,-0.28290657130435526
2002-04-04,71416.66456899402,-0.28583335431005985
2002-04-05,71752.02186894271,-0.28247978131057283
2002-04-08,72172.42236098503,-0.27827577639014967
2002-04-09,72590.49562166903,-0.2740950437833096
2002-04-10,73363.78511888979,-0.2663621488111021
2002-04-11,74331.41704417345,-0.2566858295582656
2002-04-12,74660.5443129789,-0.25339455687021095
2002-04-15,74707.03178402409,-0.2529296821597591
2002-04-16,75192.01451664288,-0.2480798548335712
2002-04-17,75786.77782274607,-0.24213222177253935
2002-04-18,76457.41088270588,-0.23542589117294122
2002-04-19,76573.20725133328,-0.23426792748666714
2002-04-22,76876.68071111657,-0.23123319288883426
2002-04-23,76363.30454830735,-0.23636695451692646
2002-04-24,77700.49964170852,-0.2229950035829148
2002-04-25,77738.59569223385,-0.22261404307766153
2002-04-26,76622.23862990303,-0.23377761370096972
