y_hat,y,raw_signal,signal,prev_signal,is_trade,trade_log_return,tx_fee_log,trade_log_return_net,equity_curve_net
0.0148970345,0.04549574,1.0,1.0,0.0,1,0.04549574,-0.006018072325563021,0.039477668743753844,0.039477668743753844
-0.02993942,-0.030962225,-1.0,-1.0,1.0,1,0.030962225,-0.006018072325563021,0.024944152724171095,0.06442182146792494
0.015511565,0.013595653,1.0,1.0,-1.0,1,0.013595653,-0.006018072325563021,0.007577580440962724,0.07199940190888766
0.016246296,-0.0025580134,1.0,1.0,1.0,0,-0.0025580134,-0.0,-0.0025580134242773056,0.06944138848461036
0.039566696,0.015971301,1.0,1.0,1.0,0,0.015971301,-0.0,0.01597130112349987,0.08541268960811023
0.00011489261,-0.061254997,1.0,1.0,1.0,0,-0.061254997,-0.0,-0.06125499680638313,0.024157692801727096
-0.021559753,0.014443428,-1.0,-1.0,1.0,1,-0.014443428,-0.006018072325563021,-0.02046150058118064,0.003696192220546457
0.03419466,0.014609737,1.0,1.0,-1.0,1,0.014609737,-0.006018072325563021,0.008591664996171408,0.012287857216717865
0.05847992,-0.02218553,1.0,1.0,1.0,0,-0.02218553,-0.0,-0.02218553051352501,-0.009897673296807144
0.0014856504,0.008330226,1.0,1.0,1.0,0,0.008330226,-0.0,0.008330225944519043,-0.001567447352288101
-0.008198061,-0.016730428,-1.0,-1.0,1.0,1,0.016730428,-0.006018072325563021,0.010712355416441374,0.009144908064153273
0.013156584,-0.029179273,1.0,1.0,-1.0,1,-0.029179273,-0.006018072325563021,-0.035197345498776025,-0.026052437434622752
-0.06648826,-0.050815508,-1.0,-1.0,1.0,1,0.050815508,-0.006018072325563021,0.044797435444021635,0.018744998009398883
0.0030087223,-0.016332021,1.0,1.0,-1.0,1,-0.016332021,-0.006018072325563021,-0.022350093308662958,-0.0036050952992640745
-0.160078,-0.071529336,-1.0,-1.0,1.0,1,0.071529336,-0.006018072325563021,0.06551126394810718,0.0619061686488431
0.036746264,0.032350842,1.0,1.0,-1.0,1,0.032350842,-0.006018072325563021,0.026332769584083968,0.08823893823292707
0.037057314,-0.014372829,1.0,1.0,1.0,0,-0.014372829,-0.0,-0.014372829347848892,0.07386610888507818
0.05471905,0.03952048,1.0,1.0,1.0,0,0.03952048,-0.0,0.03952047973871231,0.11338658862379049
-0.087321684,0.016771436,-1.0,-1.0,1.0,1,-0.016771436,-0.006018072325563021,-0.022789508063172884,0.0905970805606176
-0.017114326,-0.017413903,-1.0,-1.0,-1.0,0,0.017413903,-0.0,0.017413903027772903,0.10801098358839051
-0.017472502,-0.0049393424,-1.0,-1.0,-1.0,0,0.0049393424,-0.0,0.004939342383295298,0.1129503259716858
0.0072625326,-0.02198369,1.0,1.0,-1.0,1,-0.02198369,-0.006018072325563021,-0.028001762885427064,0.08494856308625874
0.026100114,0.000440044,1.0,1.0,1.0,0,0.000440044,-0.0,0.0004400440084282309,0.08538860709468697
-0.011318146,-0.0019817248,-1.0,-1.0,1.0,1,0.0019817248,-0.006018072325563021,-0.004036347573449798,0.08135225952123717
0.008546954,0.03337978,1.0,1.0,-1.0,1,0.03337978,-0.006018072325563021,0.027361705940390044,0.10871396546162722
-0.053449363,0.01837627,-1.0,-1.0,1.0,1,-0.01837627,-0.006018072325563021,-0.024394342634653635,0.08431962282697358
0.032384954,-0.014121849,1.0,1.0,-1.0,1,-0.014121849,-0.006018072325563021,-0.020139921415423936,0.06417970141154965
0.0047099893,-0.002337691,1.0,1.0,1.0,0,-0.002337691,-0.0,-0.002337690908461809,0.06184201050308784
0.0062788,-0.026300287,1.0,1.0,1.0,0,-0.026300287,-0.0,-0.02630028687417507,0.035541723628912766
-0.034775924,-0.02903251,-1.0,-1.0,1.0,1,0.02903251,-0.006018072325563021,0.02301443744840663,0.058556161077319396
0.045201015,0.00627664,1.0,1.0,-1.0,1,0.00627664,-0.006018072325563021,0.00025856778415482475,0.05881472886147422
-0.010636323,0.016401077,-1.0,-1.0,1.0,1,-0.016401077,-0.006018072325563021,-0.022419149014925546,0.036395579846548676
0.0059304023,0.038806334,1.0,1.0,-1.0,1,0.038806334,-0.006018072325563021,0.032788261812353545,0.06918384165890222
-0.017536268,-0.0010578653,-1.0,-1.0,1.0,1,0.0010578653,-0.006018072325563021,-0.0049602069946135955,0.06422363466428863
0.0014781514,-0.022910755,1.0,1.0,-1.0,1,-0.022910755,-0.006018072325563021,-0.0289288274532314,0.035294807211057225
0.0089271655,0.0056155655,1.0,1.0,1.0,0,0.0056155655,-0.0,0.005615565460175276,0.0409103726712325
-0.037047554,0.012414543,-1.0,-1.0,1.0,1,-0.012414543,-0.006018072325563021,-0.018432615283703394,0.022477757387529107
0.02122575,-0.02150158,1.0,1.0,-1.0,1,-0.02150158,-0.006018072325563021,-0.027519652578806467,-0.00504189519127736
-0.01881636,0.003254858,-1.0,-1.0,1.0,1,-0.003254858,-0.006018072325563021,-0.009272930403998084,-0.014314825595275443
0.0033163773,-0.031245666,1.0,1.0,-1.0,1,-0.031245666,-0.006018072325563021,-0.03726373795030076,-0.0515785635455762
0.015294888,0.014203523,1.0,1.0,1.0,0,0.014203523,-0.0,0.01420352328568697,-0.03737504025988923
0.0106480485,-0.025442122,1.0,1.0,1.0,0,-0.025442122,-0.0,-0.02544212155044079,-0.06281716181033002
-0.031309295,-0.009082715,-1.0,-1.0,1.0,1,0.009082715,-0.006018072325563021,0.0030646427014712615,-0.05975251910885876
0.043844353,0.019650547,1.0,1.0,-1.0,1,0.019650547,-0.006018072325563021,0.013632474508309775,-0.046120044600548984
-0.017557546,-0.041325364,-1.0,-1.0,1.0,1,0.041325364,-0.006018072325563021,0.035307291936302596,-0.010812752664246389
0.014928752,-0.024302246,1.0,1.0,-1.0,1,-0.024302246,-0.006018072325563021,-0.030320318374609537,-0.041133071038855926
0.022075396,-0.02883301,1.0,1.0,1.0,0,-0.02883301,-0.0,-0.02883300930261612,-0.06996608034147205
-0.029475197,0.02116095,-1.0,-1.0,1.0,1,-0.02116095,-0.006018072325563021,-0.027179023209786005,-0.09714510355125805
-0.042521,0.010772097,-1.0,-1.0,-1.0,0,-0.010772097,-0.0,-0.010772096924483776,-0.10791720047574183
0.008703846,-0.0023837914,1.0,1.0,-1.0,1,-0.0023837914,-0.006018072325563021,-0.008401863701468296,-0.11631906417721012
0.03144616,0.0071343943,1.0,1.0,1.0,0,0.0071343943,-0.0,0.007134394254535437,-0.10918466992267468
0.0045578824,-0.022769108,1.0,1.0,1.0,0,-0.022769108,-0.0,-0.022769108414649963,-0.13195377833732463
-0.010512146,-0.008276581,-1.0,-1.0,1.0,1,0.008276581,-0.006018072325563021,0.0022585085073355956,-0.12969526982998905
0.004072419,0.019126598,1.0,1.0,-1.0,1,0.019126598,-0.006018072325563021,0.013108525466347151,-0.1165867443636419
-0.016764864,-0.02279992,-1.0,-1.0,1.0,1,0.02279992,-0.006018072325563021,0.01678184796514552,-0.09980489639849638
0.020894386,-0.015577024,1.0,1.0,-1.0,1,-0.015577024,-0.006018072325563021,-0.02159509617445428,-0.12139999257295066
0.01668024,0.009424673,1.0,1.0,1.0,0,0.009424673,-0.0,0.009424673393368721,-0.11197531917958194
-0.04304097,0.013485555,-1.0,-1.0,1.0,1,-0.013485555,-0.006018072325563021,-0.019503626931285448,-0.13147894611086738
0.012966664,-0.012252052,1.0,1.0,-1.0,1,-0.012252052,-0.006018072325563021,-0.018270124640142507,-0.1497490707510099
0.009990382,0.0078585865,1.0,1.0,1.0,0,0.0078585865,-0.0,0.007858586497604847,-0.14189048425340506
0.015681319,0.036979005,1.0,1.0,1.0,0,0.036979005,-0.0,0.03697900474071503,-0.10491147951269003
0.01733562,-0.055495765,1.0,1.0,1.0,0,-0.055495765,-0.0,-0.055495765060186386,-0.16040724457287642
0.03367939,0.014840737,1.0,1.0,1.0,0,0.014840737,-0.0,0.014840736985206604,-0.1455665075876698
0.059180386,0.0075822794,1.0,1.0,1.0,0,0.0075822794,-0.0,0.00758227938786149,-0.13798422819980832
-0.017619487,-0.033196013,-1.0,-1.0,1.0,1,0.033196013,-0.006018072325563021,0.027177941095257216,-0.11080628710455111
-0.038660884,-0.03199249,-1.0,-1.0,-1.0,0,0.03199249,-0.0,0.03199249133467674,-0.07881379576987436
0.00982857,0.022883117,1.0,1.0,-1.0,1,0.022883117,-0.006018072325563021,0.01686504487338107,-0.06194875089649329
0.045130648,0.051039066,1.0,1.0,1.0,0,0.051039066,-0.0,0.051039066165685654,-0.01090968473080764
0.09047282,0.011766254,1.0,1.0,1.0,0,0.011766254,-0.0,0.011766253970563412,0.0008565692397557723
0.026569284,0.0026224833,1.0,1.0,1.0,0,0.0026224833,-0.0,0.0026224832981824875,0.0034790525379382597
-0.008074119,0.0033277902,-1.0,-1.0,1.0,1,-0.0033277902,-0.006018072325563021,-0.009345862507646865,-0.005866809969708606
-0.003987928,0.008271346,-1.0,-1.0,-1.0,0,-0.008271346,-0.0,-0.008271345868706703,-0.014138155838415309
-0.0063133044,-0.024780873,-1.0,-1.0,-1.0,0,0.024780873,-0.0,0.024780873209238052,0.010642717370822743
0.003479938,0.014609288,1.0,1.0,-1.0,1,0.014609288,-0.006018072325563021,0.008591216098690443,0.019233933469513187
-0.032816075,0.052113216,-1.0,-1.0,1.0,1,-0.052113216,-0.006018072325563021,-0.05813128869590718,-0.038897355226393995
0.063767985,0.0011277773,1.0,1.0,-1.0,1,0.0011277773,-0.006018072325563021,-0.00489029505365897,-0.043787650280052964
0.010606123,-0.046605896,1.0,1.0,1.0,0,-0.046605896,-0.0,-0.04660589620471001,-0.09039354648476297
-0.0037005367,-0.02729401,-1.0,-1.0,1.0,1,0.02729401,-0.006018072325563021,0.021275937598371916,-0.06911760888639105
0.06117043,0.011103179,1.0,1.0,-1.0,1,0.011103179,-0.006018072325563021,0.005085106980228834,-0.06403250190616222
0.06535193,0.014062918,1.0,1.0,1.0,0,0.014062918,-0.0,0.014062917791306973,-0.04996958411485525
0.02972458,-0.017429115,1.0,1.0,1.0,0,-0.017429115,-0.0,-0.017429115250706673,-0.06739869936556192
0.01281535,-0.0067665796,1.0,1.0,1.0,0,-0.0067665796,-0.0,-0.006766579579561949,-0.07416527894512387
-0.0107038235,0.00024245364,-1.0,-1.0,1.0,1,-0.00024245364,-0.006018072325563021,-0.006260525961582512,-0.08042580490670638
0.001619576,-0.009989119,1.0,1.0,-1.0,1,-0.009989119,-0.006018072325563021,-0.01600719146040637,-0.09643299636711275
0.0059390306,-0.012070599,1.0,1.0,1.0,0,-0.012070599,-0.0,-0.012070599012076855,-0.1085035953791896
-0.011813604,0.010845559,-1.0,-1.0,1.0,1,-0.010845559,-0.006018072325563021,-0.01686363104340989,-0.1253672264225995
-0.011573789,-0.01830828,-1.0,-1.0,-1.0,0,0.01830828,-0.0,0.018308280035853386,-0.10705894638674612
0.0070208246,0.021490268,1.0,1.0,-1.0,1,0.021490268,-0.006018072325563021,0.015472196083689146,-0.09158675030305698
0.07264017,-0.017751945,1.0,1.0,1.0,0,-0.017751945,-0.0,-0.017751945182681084,-0.10933869548573806
-0.035931025,-0.016301302,-1.0,-1.0,1.0,1,0.016301302,-0.006018072325563021,0.0102832299137358,-0.09905546557200226
0.003115491,-0.014004048,1.0,1.0,-1.0,1,-0.014004048,-0.006018072325563021,-0.020022120285605974,-0.11907758585760823
0.00998449,-0.041356325,1.0,1.0,1.0,0,-0.041356325,-0.0,-0.04135632514953613,-0.16043391100714438
0.025912091,0.026893264,1.0,1.0,1.0,0,0.026893264,-0.0,0.026893263682723045,-0.13354064732442134
0.11549016,0.03978087,1.0,1.0,1.0,0,0.03978087,-0.0,0.0397808700799942,-0.09375977724442713
-0.0019002594,0.040661983,-1.0,-1.0,1.0,1,-0.040661983,-0.006018072325563021,-0.04668005551753003,-0.14043983276195715
-0.0056171743,0.026529267,-1.0,-1.0,-1.0,0,-0.026529267,-0.0,-0.02652926743030548,-0.16696910019226263
0.07057082,-0.008215045,1.0,1.0,-1.0,1,-0.008215045,-0.006018072325563021,-0.014233116950666494,-0.1812022171429291
0.014213149,0.0072795907,1.0,1.0,1.0,0,0.0072795907,-0.0,0.007279590703547001,-0.1739226264393821
0.008767048,-0.008222764,1.0,1.0,1.0,0,-0.008222764,-0.0,-0.008222764357924461,-0.18214539079730657
0.002214796,0.014055045,1.0,1.0,1.0,0,0.014055045,-0.0,0.014055045321583748,-0.16809034547572282
0.018007416,0.019350983,1.0,1.0,1.0,0,0.019350983,-0.0,0.019350983202457428,-0.1487393622732654
-0.00032235216,-0.04551013,-1.0,-1.0,1.0,1,0.04551013,-0.006018072325563021,0.039492055814886504,-0.10924730645837889
0.0259361,-0.014672542,1.0,1.0,-1.0,1,-0.014672542,-0.006018072325563021,-0.020690614316439218,-0.1299379207748181
-0.0044974377,0.02394177,-1.0,-1.0,1.0,1,-0.02394177,-0.006018072325563021,-0.02995984252152402,-0.15989776329634214
-0.027562864,-0.022488985,-1.0,-1.0,-1.0,0,0.022488985,-0.0,0.02248898521065712,-0.13740877808568502
-0.0068764454,-0.005580507,-1.0,-1.0,-1.0,0,0.005580507,-0.0,0.005580507218837738,-0.13182827086684729
0.026214547,-0.013472341,1.0,1.0,-1.0,1,-0.013472341,-0.006018072325563021,-0.019490413326596803,-0.15131868419344408
0.020672366,0.008594283,1.0,1.0,1.0,0,0.008594283,-0.0,0.008594282902777195,-0.14272440129066688
0.013665934,-0.0115579795,1.0,1.0,1.0,0,-0.0115579795,-0.0,-0.011557979509234428,-0.1542823807999013
-0.0026616761,-0.033961255,-1.0,-1.0,1.0,1,0.033961255,-0.006018072325563021,0.027943182777786665,-0.12633919802211463
-0.05130858,-0.0144332405,-1.0,-1.0,-1.0,0,0.0144332405,-0.0,0.0144332405179739,-0.11190595750414073
0.007506632,0.0095595615,1.0,1.0,-1.0,1,0.0095595615,-0.006018072325563021,0.0035414891729001327,-0.1083644683312406
-0.033984028,-0.008003141,-1.0,-1.0,1.0,1,0.008003141,-0.006018072325563021,0.0019850684741381927,-0.1063793998571024
-0.012297901,-0.022013467,-1.0,-1.0,-1.0,0,0.022013467,-0.0,0.02201346680521965,-0.08436593305188275
0.025124907,0.023826236,1.0,1.0,-1.0,1,0.023826236,-0.006018072325563021,0.01780816357972663,-0.06655776947215612
-0.015852015,-0.027542725,-1.0,-1.0,1.0,1,0.027542725,-0.006018072325563021,0.021524652879858427,-0.045033116592297695
-0.030044273,-0.021506205,-1.0,-1.0,-1.0,0,0.021506205,-0.0,0.021506205201148987,-0.023526911391148708
0.0025618495,-0.021423506,1.0,1.0,-1.0,1,-0.021423506,-0.006018072325563021,-0.027441577944731302,-0.05096848933588001
-0.04714903,-0.040509716,-1.0,-1.0,1.0,1,0.040509716,-0.006018072325563021,0.03449164335074466,-0.016476845985135352
0.07115828,-0.014267239,1.0,1.0,-1.0,1,-0.014267239,-0.006018072325563021,-0.020285311113869733,-0.036762157099005086
0.065496944,0.017442303,1.0,1.0,1.0,0,0.017442303,-0.0,0.017442302778363228,-0.019319854320641858
-0.055019658,0.018558705,-1.0,-1.0,1.0,1,-0.018558705,-0.006018072325563021,-0.02457677755114991,-0.04389663187179177
-0.003013759,-0.0096646575,-1.0,-1.0,-1.0,0,0.0096646575,-0.0,0.009664657525718212,-0.03423197434607356
0.009385158,-0.011780052,1.0,1.0,-1.0,1,-0.011780052,-0.006018072325563021,-0.017798124771391935,-0.05203009911746549
0.027493205,-0.008999916,1.0,1.0,1.0,0,-0.008999916,-0.0,-0.008999915793538094,-0.061030014911003586
0.01904264,0.012462123,1.0,1.0,1.0,0,0.012462123,-0.0,0.012462123297154903,-0.04856789161384868
-0.0017460105,0.09289839,-1.0,-1.0,1.0,1,-0.09289839,-0.006018072325563021,-0.09891646351275403,-0.1474843551266027
-0.0636568,-0.010819475,-1.0,-1.0,-1.0,0,0.010819475,-0.0,0.010819475166499615,-0.1366648799601031
0.023206674,-0.008526564,1.0,1.0,-1.0,1,-0.008526564,-0.006018072325563021,-0.0145446359699722,-0.1512095159300753
0.003382449,-0.03153292,1.0,1.0,1.0,0,-0.03153292,-0.0,-0.03153292089700699,-0.1827424368270823
0.13371438,0.022122983,1.0,1.0,1.0,0,0.022122983,-0.0,0.022122982889413834,-0.16061945393766847
-0.05672293,0.004850454,-1.0,-1.0,1.0,1,-0.004850454,-0.006018072325563021,-0.010868526488369293,-0.17148798042603774
0.03825627,-0.019544596,1.0,1.0,-1.0,1,-0.019544596,-0.006018072325563021,-0.02556266817805726,-0.197050648604095
-0.040331222,-0.013523043,-1.0,-1.0,1.0,1,0.013523043,-0.006018072325563021,0.007504970807755403,-0.1895456777963396
0.0039281202,-0.008650814,1.0,1.0,-1.0,1,-0.008650814,-0.006018072325563021,-0.014668886508619375,-0.204214564304959
0.10490528,0.04333006,1.0,1.0,1.0,0,0.04333006,-0.0,0.043330058455467224,-0.16088450584949177
0.01549817,0.019402603,1.0,1.0,1.0,0,0.019402603,-0.0,0.019402602687478065,-0.1414819031620137
-0.008680376,0.0005263158,-1.0,-1.0,1.0,1,-0.0005263158,-0.006018072325563021,-0.006544388149226047,-0.14802629131123976
0.0009606285,0.033375237,1.0,1.0,-1.0,1,0.033375237,-0.006018072325563021,0.02735716481151622,-0.12066912649972354
0.083791524,0.06929817,1.0,1.0,1.0,0,0.06929817,-0.0,0.0692981705069542,-0.05137095599276935
0.034474514,0.026474547,1.0,1.0,1.0,0,0.026474547,-0.0,0.026474546641111374,-0.024896409351657975
0.07848308,0.0023094697,1.0,1.0,1.0,0,0.0023094697,-0.0,0.0023094697389751673,-0.022586939612682808
-0.009207256,0.0225805,-1.0,-1.0,1.0,1,-0.0225805,-0.006018072325563021,-0.028598573017692155,-0.05118551263037496
0.025706701,0.02867819,1.0,1.0,-1.0,1,0.02867819,-0.006018072325563021,0.02266011763753932,-0.028525394992835643
-0.0028569205,-0.025076205,-1.0,-1.0,1.0,1,0.025076205,-0.006018072325563021,0.019058132585311346,-0.009467262407524296
0.010076977,0.0069421395,1.0,1.0,-1.0,1,0.0069421395,-0.006018072325563021,0.000924067147249393,-0.008543195260274902
-0.037810598,-0.048700903,-1.0,-1.0,1.0,1,0.048700903,-0.006018072325563021,0.04268283028545421,0.034139635025179305
0.01856463,0.0004684938,1.0,1.0,-1.0,1,0.0004684938,-0.006018072325563021,-0.005549578537059911,0.028590056488119395
0.07911102,0.028853703,1.0,1.0,1.0,0,0.028853703,-0.0,0.028853703290224075,0.05744375977834347
-0.008290929,0.009961595,-1.0,-1.0,1.0,1,-0.009961595,-0.006018072325563021,-0.015979667153036184,0.041464092625307286
0.025895368,-0.008370142,1.0,1.0,-1.0,1,-0.008370142,-0.006018072325563021,-0.014388214755630083,0.027075877869677203
0.02702187,-0.027405284,1.0,1.0,1.0,0,-0.027405284,-0.0,-0.027405284345149994,-0.00032940647547279045
0.022996098,-0.010090429,1.0,1.0,1.0,0,-0.010090429,-0.0,-0.010090429335832596,-0.010419835811305386
-0.004830052,0.033626355,-1.0,-1.0,1.0,1,-0.033626355,-0.006018072325563021,-0.03964442755637128,-0.050064263367676665
0.03312614,0.0031876166,1.0,1.0,-1.0,1,0.0031876166,-0.006018072325563021,-0.0028304557370151954,-0.05289471910469186
-0.010935734,-0.080687,-1.0,-1.0,1.0,1,0.080687,-0.006018072325563021,0.07466892902197879,0.02177420991728693
-0.036161322,0.03819657,-1.0,-1.0,-1.0,0,-0.03819657,-0.0,-0.03819657117128372,-0.016422361253996792
-0.04455269,0.04158072,-1.0,-1.0,-1.0,0,-0.04158072,-0.0,-0.041580721735954285,-0.05800308298995108
0.07379132,-0.0077661425,1.0,1.0,-1.0,1,-0.0077661425,-0.006018072325563021,-0.01378421481308896,-0.07178729780304004
